system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo
1620,50.059643359999995,0.061543569466662645,0.1182161481747887,-0.15129971117529437,21824.0,0.0,9337.0,9952.0,11460.0,12259.0,15546.0,17585.0,15429.0,224.0,6031.0,50968.0,166.0,1558.0,9735.0,90.0,336.0,10784.0,3297.0,"{""type"":""Point"",""coordinates"":[81.74814952396538,21.3076904830426]}"
1621,49.64777194999999,0.04356566155874114,0.11297311807339801,-0.136062942811289,21824.0,0.0,9109.0,9697.0,11035.5,11565.5,14511.5,15833.5,13971.0,224.0,6208.5,50847.5,4745.0,1509.5,9677.0,94.0,255.5,11137.5,3173.0,"{""type"":""Point"",""coordinates"":[81.70059019732939,21.34832442235369]}"
1622,46.89797485999998,0.020433989652733835,0.11375370292001692,-0.10626313577133249,21824.0,0.0,8879.0,9214.0,10631.0,10471.0,13159.0,13708.0,12477.0,224.0,6015.0,50043.0,612.0,1565.0,9670.0,88.0,257.0,10740.0,3312.0,"{""type"":""Point"",""coordinates"":[81.63385616287462,21.360067350784796]}"
1623,48.10111790000002,0.03783912422655878,0.13138379739750944,-0.16224082791332783,21824.0,0.0,9337.0,9917.0,11657.0,12416.0,16172.0,17444.0,15587.0,224.0,6003.0,50395.0,199.0,1569.0,9592.0,303.0,386.0,10488.0,3321.0,"{""type"":""Point"",""coordinates"":[81.57451553040802,21.347087633000573]}"
1624,43.46799179000004,-0.05202754399387911,0.22703948836171636,-0.2226750648388292,21824.0,0.0,8601.5,9103.0,10490.0,10394.0,16500.0,14868.0,11974.0,224.0,6191.0,49039.5,4953.0,1516.5,9692.0,112.0,263.5,10524.0,3189.0,"{""type"":""Point"",""coordinates"":[81.6747658592137,21.310003772792605]}"
1625,42.69381026000002,-0.0021340697966357016,0.1631939385108553,-0.1766093076384539,21824.0,0.0,9436.0,9952.0,11173.0,11486.0,15966.0,15898.0,13500.0,224.0,6007.0,48813.0,159.0,1564.0,9639.0,92.0,351.0,10305.0,3311.0,"{""type"":""Point"",""coordinates"":[81.61159954139309,21.241339190122414]}"
1626,51.954935449999994,0.06348346984753489,0.09454604833442194,-0.12052825142092946,21824.0,0.0,8899.0,9333.5,10522.0,11090.0,13406.0,15223.5,13254.5,224.0,6185.5,51522.5,692.5,1517.5,9605.0,130.0,276.0,10929.0,3191.0,"{""type"":""Point"",""coordinates"":[81.52280615255142,21.30071382739442]}"
1627,49.847726120000004,0.07039015904572564,0.1114577530176416,-0.14251899362425074,21824.0,0.0,9297.0,9830.0,11230.0,11962.0,14963.0,17229.0,15470.0,224.0,6004.0,50906.0,464.0,1567.0,9614.0,116.0,259.0,10703.0,3316.0,"{""type"":""Point"",""coordinates"":[81.52512643737148,21.337095737466164]}"
1628,49.18121222000002,0.034164053474170654,0.12777028329157833,-0.1538764886820727,21824.0,0.0,8829.0,9376.0,10728.0,11315.0,14630.0,15665.0,13627.0,224.0,6002.0,50711.0,603.0,1567.0,9532.0,228.0,292.0,10636.0,3317.0,"{""type"":""Point"",""coordinates"":[81.51770680072423,21.32621857362747]}"
1629,50.18952811999998,0.05645373291272345,0.13305974271959592,-0.14425759145612496,21824.0,0.0,8973.0,9540.0,10737.0,10985.0,14357.0,16075.0,13826.0,224.0,6006.0,51006.0,279.0,1566.0,9575.0,320.0,339.0,10698.0,3315.0,"{""type"":""Point"",""coordinates"":[81.54589890802774,21.341799976240953]}"
1630,45.308595560000015,0.029988676626365198,0.10410776650590388,-0.10383240502119877,21824.0,0.0,8960.0,9494.0,10780.0,10774.0,13278.0,14099.0,12467.0,224.0,6009.0,49578.0,595.0,1567.0,9652.0,84.0,257.0,10345.0,3317.0,"{""type"":""Point"",""coordinates"":[81.61655381025791,21.34244392623583]}"
1631,42.69210125000001,-0.05926455859207326,0.25701672467951436,-0.2565473462667821,21824.0,0.0,8802.0,9262.5,10950.5,10939.5,18508.0,16437.0,12699.0,224.0,5888.0,48812.5,5806.0,1599.5,9592.5,199.0,313.5,10291.0,3400.5,"{""type"":""Point"",""coordinates"":[81.61186516018745,21.153092218702792]}"
1632,47.85331144999998,-0.018044493271079372,0.21840742871230176,-0.23604048218483753,21824.0,0.0,9114.0,9781.0,11455.0,11889.0,18533.5,17876.5,14075.0,224.0,5891.0,50322.5,5706.0,1598.5,9589.0,122.0,308.5,10760.0,3398.0,"{""type"":""Point"",""coordinates"":[81.59817711215362,21.168103888851974]}"
1633,44.742913250000015,-0.09436744962803913,0.10906453314577105,-0.09427251631931644,21824.0,0.0,8378.0,8974.5,10441.0,10133.5,12614.5,10439.0,9443.0,224.0,5898.5,49412.5,5493.5,1594.5,9622.0,68.0,362.0,10486.5,3389.5,"{""type"":""Point"",""coordinates"":[81.65948848909302,21.193116522990422]}"
1634,52.65050252000003,-0.0030091787512664257,0.1262416164360302,-0.16010214075836016,21824.0,0.0,9134.5,10043.0,12005.5,12865.0,16582.5,16483.0,14652.0,224.0,6358.0,51726.0,14034.0,1468.5,9749.0,65.0,226.0,11580.5,3068.0,"{""type"":""Point"",""coordinates"":[81.65726932760688,21.151708419454152]}"
1635,48.34721534000005,0.027146998429762047,0.1653192990071076,-0.18336088154269972,21824.0,0.0,8967.0,9645.5,11116.5,11538.0,16108.5,17007.5,14077.0,224.0,6193.0,50467.0,5125.5,1514.0,9660.0,58.0,304.5,10992.0,3183.5,"{""type"":""Point"",""coordinates"":[81.72313838581363,21.259483508650924]}"
1636,57.01873208000001,0.06163196909880996,0.13998343799599752,-0.18061784201968947,21824.0,0.0,9190.5,9922.5,11465.0,12462.5,16519.5,18689.5,15599.0,209.0,6353.5,53004.0,14038.5,1470.0,9680.0,62.0,229.0,11996.5,3071.5,"{""type"":""Point"",""coordinates"":[81.65849672927142,21.120408154342424]}"
1637,42.84078512000002,0.001867040074681603,0.1421050623736314,-0.14788543384072697,21824.0,0.0,9219.0,9752.0,11112.0,11244.0,14969.0,15025.0,13494.0,224.0,5993.0,48856.0,456.0,1570.0,9651.0,120.0,286.0,10262.0,3325.0,"{""type"":""Point"",""coordinates"":[81.57648335325828,21.24587006793561]}"
1638,41.830760209999994,-0.14106236841196976,0.28256357534964016,-0.23878220140515222,21824.0,0.0,8384.0,8667.0,10157.5,9246.5,16530.0,12443.0,10285.0,209.0,5905.0,48560.5,5365.0,1591.5,9581.0,143.0,320.0,10174.5,3382.5,"{""type"":""Point"",""coordinates"":[81.63516650439875,21.22299886833999]}"
1639,48.61723891999998,0.03422076529518091,0.1324292770543332,-0.1586936945215298,21824.0,0.0,9004.0,10068.5,11444.5,12075.5,15762.0,16879.0,14631.0,224.0,6187.0,50546.0,5455.0,1514.0,9683.0,86.0,405.0,11043.5,3184.5,"{""type"":""Point"",""coordinates"":[81.6823176935886,21.196946455285445]}"
1640,39.96964832000003,-0.02123819452007904,0.1881539408421129,-0.199948810764365,21824.0,0.0,9101.0,9619.5,10940.5,11212.0,16409.0,15726.5,13286.5,224.0,5715.5,48016.0,254.0,1648.0,9574.0,284.0,523.0,9897.0,3522.5,"{""type"":""Point"",""coordinates"":[81.6048575136498,21.353171273532734]}"
1641,43.58249546000002,-0.011557830430116404,0.07884657715166189,-0.09367608336680501,21824.0,0.0,8505.0,9074.0,10154.0,10462.0,12253.0,11973.0,11079.0,224.0,6047.0,49073.0,346.0,1551.0,9625.0,114.0,272.0,10398.0,3279.0,"{""type"":""Point"",""coordinates"":[81.67575978685313,21.3647489747081]}"
1642,45.70850389999998,0.03326935380678183,0.08603464385826205,-0.12371249023909568,21824.0,0.0,9351.0,10102.0,11783.0,12716.0,15110.0,16150.0,14676.0,224.0,6000.0,49695.0,503.0,1568.0,9632.0,117.0,269.0,10591.0,3320.0,"{""type"":""Point"",""coordinates"":[81.59114142370267,21.28690527414673]}"
1643,49.905832460000056,0.07073414027721947,0.11552759508149843,-0.14403020638586458,21824.0,0.0,9496.5,10082.5,11675.0,12372.0,15604.0,17979.5,15898.0,224.0,5708.0,50923.0,210.5,1646.5,9654.0,134.0,361.5,10686.0,3521.5,"{""type"":""Point"",""coordinates"":[81.56249923688308,21.145132351747414]}"
1644,45.455570420000015,0.040712841105607175,0.13955431754874653,-0.16023823028927964,21824.0,0.0,9488.0,10122.0,11844.0,12356.0,16364.0,17753.0,15720.0,224.0,5993.0,49621.0,304.0,1570.0,9689.0,89.0,278.0,10313.0,3324.0,"{""type"":""Point"",""coordinates"":[81.59658316339542,21.229908736424672]}"
1645,40.64299826000001,-0.062222777534828515,0.23384492580095062,-0.2235895221646517,21824.0,0.0,8511.0,8742.0,10789.0,10558.0,17003.0,15011.0,12732.0,224.0,6005.0,48213.0,254.0,1569.0,9565.0,260.0,429.0,9907.0,3321.0,"{""type"":""Point"",""coordinates"":[81.59343779334174,21.3643105320385]}"
1646,45.22485406999999,-0.01812015503875969,0.13987632444942683,-0.15609756097560976,21824.0,0.0,9248.5,9948.0,11504.5,11892.5,15760.5,15199.5,13161.5,224.0,6197.0,49553.5,5230.5,1511.0,9716.0,53.0,281.5,10714.5,3177.0,"{""type"":""Point"",""coordinates"":[81.64197514903788,21.252415244815012]}"
1647,46.94240911999998,0.0072981917031083796,0.1516273330248342,-0.17371482471309543,21824.0,0.0,9233.0,10023.5,11826.0,12375.0,16798.5,17045.5,14840.5,224.0,5899.5,50056.0,5419.0,1594.5,9691.0,86.0,318.0,10728.5,3389.0,"{""type"":""Point"",""coordinates"":[81.6312946741354,21.21081503898262]}"
1648,43.73459735000006,-0.02447122887405784,0.16771690793831015,-0.17846571052078758,21824.0,0.0,8619.5,9171.5,10754.5,10995.5,15427.0,14690.0,12262.0,224.0,6188.0,49117.5,414.5,1517.0,9448.0,470.0,425.0,10184.5,3190.0,"{""type"":""Point"",""coordinates"":[81.5404856837454,21.320507400187665]}"
1649,49.429018670000005,0.10064001484092384,0.09983930428206825,-0.13658298329588747,21824.0,0.0,8913.0,9553.0,11048.5,11903.5,14544.0,17799.0,14856.5,209.0,6210.5,50783.5,5171.0,1505.5,9687.0,132.0,267.5,11124.5,3165.0,"{""type"":""Point"",""coordinates"":[81.75916955422616,21.26974399052628]}"
1650,53.60242109000001,-0.006248292194188906,0.08305556644837457,-0.09634010797078438,21824.0,0.0,8855.5,9482.0,11382.5,11691.5,13809.5,13638.0,12029.5,224.0,6370.5,52004.5,13916.0,1461.5,9674.5,95.0,232.0,11626.0,3053.0,"{""type"":""Point"",""coordinates"":[81.72553695605495,21.18243651462205]}"
1651,47.87211056000001,0.028443863991860163,0.11728955640936081,-0.15670144099513642,21824.0,0.0,9659.5,10084.5,11660.5,12636.0,15994.0,16930.5,15137.0,224.0,6176.5,50328.0,566.0,1520.5,9694.5,89.0,287.5,10610.0,3199.0,"{""type"":""Point"",""coordinates"":[81.53981294090883,21.25933121532103]}"
1652,58.77901238000004,0.07752243512005821,0.0895971351835273,-0.13461610172651675,21824.0,0.0,9402.5,10065.0,11603.5,12711.5,15213.5,17770.5,16093.0,160.0,6355.5,53519.0,14018.5,1469.0,9732.0,85.0,234.0,12234.5,3069.0,"{""type"":""Point"",""coordinates"":[81.66852097158018,21.124607451060402]}"
1653,54.304824199999985,0.03534263346112955,0.07693414379743194,-0.11878339498561447,21824.0,0.0,9371.0,10160.0,11792.0,12832.0,14971.0,16068.0,14654.0,224.0,6367.0,52210.0,10690.0,1465.0,9682.0,81.0,230.0,11711.0,3061.0,"{""type"":""Point"",""coordinates"":[81.68983443703712,21.215174472312395]}"
1654,54.39027470000002,0.02720921681578625,0.10697350069735007,-0.13890084660639976,21824.0,0.0,9528.0,10262.0,12002.0,12806.0,15874.0,16762.0,15188.5,224.0,6356.5,52235.0,14037.5,1468.5,9723.5,76.0,229.0,11746.0,3068.5,"{""type"":""Point"",""coordinates"":[81.658390290277,21.126363161241525]}"
1655,50.19978218000006,0.03437147989161872,0.13753900225944124,-0.16038633204068192,21824.0,0.0,9326.0,9966.0,11475.0,12024.0,15859.0,16988.0,14593.0,224.0,6017.0,51009.0,406.0,1564.0,9628.0,160.0,282.0,10759.0,3310.0,"{""type"":""Point"",""coordinates"":[81.62442965776461,21.376460001581847]}"
1656,48.74199665000003,0.047454629668617625,0.15210674634162905,-0.177411519777932,21824.0,0.0,9176.5,9824.0,11853.5,12486.5,16966.5,18657.0,15492.5,224.0,6194.0,50582.5,5302.5,1511.5,9647.0,76.0,435.0,11030.5,3179.0,"{""type"":""Point"",""coordinates"":[81.74253713749768,21.22205535339858]}"
1657,42.54341738000005,-0.01576290607289957,0.21084593093009948,-0.21955753857594348,21824.0,0.0,8800.5,9218.0,10495.0,10688.5,16400.0,15891.0,12983.5,224.0,6177.0,48769.0,363.5,1520.5,9686.0,84.0,265.0,10222.5,3198.0,"{""type"":""Point"",""coordinates"":[81.57213326596045,21.249697581034034]}"
1658,49.8101279,0.053011477931605724,0.13385045868310133,-0.15964499184930267,21824.0,0.0,9316.0,10066.5,11599.0,12227.0,16006.0,17798.0,15223.0,209.0,5892.5,50895.0,5139.0,1598.0,9720.0,60.0,313.5,11011.0,3397.5,"{""type"":""Point"",""coordinates"":[81.68775355097245,21.25773894708167]}"
1659,47.33548142000001,0.0024142926122646064,0.2009227806942653,-0.2104434435534073,21824.0,0.0,8808.0,9361.0,10781.0,10997.5,16528.0,16608.0,13543.0,224.0,6186.0,50171.0,5420.5,1515.0,9641.0,80.0,303.5,10867.5,3186.5,"{""type"":""Point"",""coordinates"":[81.71560827268459,21.20753466392114]}"
1660,47.783242040000005,0.021493016737785194,0.14870884859239542,-0.16726459925994103,21824.0,0.0,9113.0,9689.5,11083.5,11513.5,15536.0,16218.5,13811.0,224.0,6196.0,50302.0,150.5,1515.5,9607.0,98.0,365.5,10586.5,3186.0,"{""type"":""Point"",""coordinates"":[81.60033524638722,21.381929422679715]}"
1661,56.32145600000001,0.031218289261624784,0.09145931405514458,-0.14022762399887592,21824.0,0.0,9348.0,10173.5,12238.0,13510.0,16230.0,17276.0,15411.0,224.0,6356.0,52800.0,14012.5,1469.0,9719.5,63.0,228.5,11954.0,3069.5,"{""type"":""Point"",""coordinates"":[81.66893239346275,21.14791623131895]}"
1662,49.67340710000002,0.06482508906149623,0.12462689187765565,-0.16225730357466883,21824.0,0.0,9459.0,10109.0,11542.0,12464.0,16013.0,18233.0,15812.0,224.0,6029.0,50855.0,324.0,1558.0,9608.0,72.0,267.0,10632.0,3297.0,"{""type"":""Point"",""coordinates"":[81.72675240292637,21.300233704637492]}"
1663,46.583517020000045,0.015746088158349377,0.14049303159139007,-0.16487839074640234,21824.0,0.0,8969.0,9491.0,10721.5,11270.5,14955.0,15433.5,13242.5,224.0,6187.5,49951.0,605.5,1517.0,9694.5,123.0,275.5,10612.5,3189.5,"{""type"":""Point"",""coordinates"":[81.56599544801492,21.291492664455852]}"
1664,49.47003490999998,0.01314479187412866,0.11699729486023444,-0.13975732714830646,21824.0,0.0,9096.5,9793.0,11219.5,11751.0,14865.0,15261.0,13336.5,224.0,6200.5,50795.5,5277.5,1508.5,9598.0,374.0,408.0,11065.0,3172.5,"{""type"":""Point"",""coordinates"":[81.74930590906993,21.23189851693056]}"
1665,39.42276512000001,-0.06502317458184993,0.19922850011345586,-0.20515354211006384,21824.0,0.0,8436.0,8970.0,10457.0,10587.0,15855.0,13919.0,11449.0,224.0,5420.0,47856.0,393.0,1730.0,9664.0,99.0,517.0,9863.0,3731.0,"{""type"":""Point"",""coordinates"":[81.61283130350868,21.367468764971093]}"
1666,47.39016974000003,0.020332328402159434,0.10332030478897707,-0.11806361272254451,21824.0,0.0,9113.0,9642.0,11022.0,11356.0,13973.0,14553.0,13083.0,224.0,6018.0,50187.0,673.0,1564.0,9660.0,247.0,299.0,10578.0,3308.0,"{""type"":""Point"",""coordinates"":[81.64638624232038,21.35090452869977]}"
1667,46.90139288,0.018361673239800865,0.1606245341792956,-0.16875469083771144,21824.0,0.0,8792.5,9337.5,10798.5,10980.5,15183.0,15751.0,13377.5,224.0,6178.0,50044.0,740.5,1520.0,9660.5,173.0,262.0,10549.0,3198.0,"{""type"":""Point"",""coordinates"":[81.51186913760016,21.268561794851554]}"
1668,41.57953573999998,-0.02808694513552442,0.16794347341018967,-0.17142857142857143,21824.0,0.0,8909.0,9511.0,11107.0,11187.0,15703.0,14845.0,12538.0,224.0,6008.0,48487.0,81.0,1566.0,9707.0,79.0,378.0,10123.0,3316.0,"{""type"":""Point"",""coordinates"":[81.68427502700736,21.273707809167245]}"
1669,44.030256080000015,-0.0031423321943094594,0.14474947582936531,-0.1447719078225427,21824.0,0.0,8987.5,9674.5,10911.0,10911.5,14605.0,14513.5,13028.5,224.0,5717.5,49204.0,544.5,1645.0,9680.0,118.0,288.5,10401.0,3516.5,"{""type"":""Point"",""coordinates"":[81.58513757114052,21.27409395311181]}"
1670,49.30938796999999,0.07576154918496639,0.12563878429263045,-0.16693097258770018,21824.0,0.0,9729.0,10341.5,11951.0,13003.5,16740.5,19485.0,16915.5,177.0,6197.5,50748.5,5128.5,1511.5,9684.0,97.0,294.5,11108.0,3179.0,"{""type"":""Point"",""coordinates"":[81.7267246536409,21.264025531258334]}"
1671,49.01372924000003,0.03643425189569077,0.13472602864039784,-0.1596460964887875,21824.0,0.0,9345.5,9930.0,11326.5,11918.5,15630.0,16812.0,14315.0,224.0,6198.0,50662.0,156.0,1514.5,9607.0,98.0,364.0,10657.0,3183.5,"{""type"":""Point"",""coordinates"":[81.60105007662926,21.381194896790298]}"
1672,43.671363980000024,-0.02556122111118469,0.18633421425562066,-0.20259357043019102,21824.0,0.0,8782.0,9097.0,10269.0,10622.0,15487.0,14715.0,12795.0,224.0,5998.0,49099.0,562.0,1569.0,9571.0,462.0,409.0,10176.0,3322.0,"{""type"":""Point"",""coordinates"":[81.53682740894904,21.316995953503362]}"
1673,48.495899210000005,0.0588178216220587,0.0892586423103558,-0.12481638964051024,21824.0,0.0,9189.0,9723.0,11320.5,12165.0,14549.5,16368.0,14543.5,224.0,6180.0,50510.5,620.5,1521.0,9760.0,43.0,260.5,10752.5,3198.5,"{""type"":""Point"",""coordinates"":[81.53130277932671,21.3026243998377]}"
1674,47.90970878000002,0.054224993255597854,0.13431118780557952,-0.16299299668263914,21824.0,0.0,9252.5,9939.5,11354.0,12040.0,15776.0,17585.0,15281.5,224.0,6190.0,50339.0,5139.0,1515.0,9697.0,96.0,404.5,10976.5,3186.0,"{""type"":""Point"",""coordinates"":[81.70235470591062,21.253278495035918]}"
1675,48.82232012000003,-0.003447245192786689,0.08492761116856257,-0.10178094779678817,21824.0,0.0,8568.0,9078.0,10263.5,10618.5,12589.5,12503.0,11325.0,224.0,5715.5,50606.0,426.5,1647.0,9699.0,57.0,289.5,10714.0,3521.0,"{""type"":""Point"",""coordinates"":[81.59551692545594,21.317154665758835]}"
1676,46.858667630000014,0.03277060575968222,0.1158866824052215,-0.14580065592471125,21824.0,0.0,9319.0,10009.5,11981.0,12733.0,16071.0,17160.0,14812.0,224.0,5894.0,50031.5,5119.0,1597.5,9724.0,69.0,309.5,10738.0,3396.5,"{""type"":""Point"",""coordinates"":[81.69027815502339,21.263101312394905]}"
1677,50.04938930000003,0.06336449932196131,0.12537303193496382,-0.15882238666266357,21824.0,0.0,9542.5,10214.0,11907.5,12749.0,16404.0,18623.5,16084.5,224.0,5709.5,50965.0,240.0,1647.0,9635.0,95.0,317.0,10684.0,3521.5,"{""type"":""Point"",""coordinates"":[81.56814716632965,21.16625001314397]}"
1678,40.53020360000005,0.03589072079042914,0.12081372820370882,-0.1601905239408373,21824.0,0.0,9527.0,10249.0,11725.0,12706.0,16198.0,17404.0,14810.0,224.0,6007.0,48180.0,389.0,1568.0,9682.0,102.0,424.0,10142.0,3318.0,"{""type"":""Point"",""coordinates"":[81.60279600810777,21.35593425477787]}"
1679,47.16458041999999,0.0700192125888201,0.11074687209747036,-0.14767980128711752,21824.0,0.0,9284.5,9833.0,11323.5,12207.0,15247.5,17543.5,15258.0,224.0,6194.5,50121.0,563.0,1514.0,9671.5,124.0,290.0,10526.5,3183.5,"{""type"":""Point"",""coordinates"":[81.51537196612202,21.331253043336975]}"
1680,45.86915084000003,0.009588056021641611,0.09735554122244565,-0.11645950745001157,21824.0,0.0,9331.0,9985.5,11444.5,11895.5,14461.5,14741.5,13488.5,224.0,6193.0,49742.0,5166.0,1513.0,9705.0,90.0,277.5,10769.0,3182.0,"{""type"":""Point"",""coordinates"":[81.61934099405394,21.27002494394371]}"
1681,45.72901202000003,-0.013297387882982986,0.13198486020105002,-0.1264377126194719,21824.0,0.0,8550.0,8971.0,10785.0,10664.0,13907.0,13542.0,12262.0,224.0,6022.0,49701.0,416.0,1563.0,9688.0,76.0,263.0,10471.0,3306.0,"{""type"":""Point"",""coordinates"":[81.6381349414905,21.381019093855613]}"
1682,49.65631700000006,0.05072530721611383,0.13464264021056893,-0.1613632510032216,21824.0,0.0,9064.0,9655.0,11128.5,11753.5,15411.0,17058.0,14713.5,224.0,6203.5,50850.0,5234.5,1508.0,9629.0,78.0,284.0,11100.0,3171.0,"{""type"":""Point"",""coordinates"":[81.75956482754647,21.247983019468187]}"
1683,41.357364440000026,-0.057096247960848286,0.05652173913043478,-0.024285098433683,21824.0,0.0,8456.0,8846.0,10185.0,9548.0,10692.0,9537.0,9032.0,224.0,6001.0,48422.0,315.0,1571.0,9444.0,405.0,459.0,9891.0,3324.0,"{""type"":""Point"",""coordinates"":[81.59382688500361,21.351010041275835]}"
1684,57.82025777000001,0.07736415223268665,0.08568731645923647,-0.13407709021856226,21824.0,0.0,9536.5,10233.0,11856.0,13076.5,15527.5,18131.5,16255.5,224.0,6362.5,53238.5,13995.5,1466.0,9669.0,70.0,231.0,12080.5,3063.0,"{""type"":""Point"",""coordinates"":[81.67603108003972,21.170606701461306]}"
1685,49.230773510000006,0.07290198175424951,0.12004228495360401,-0.1419276290840868,21824.0,0.0,8973.5,9542.5,10748.0,11237.5,14303.5,16553.0,14270.0,224.0,6204.0,50725.5,5223.0,1507.0,9608.0,69.0,303.5,11043.0,3169.5,"{""type"":""Point"",""coordinates"":[81.75379925716574,21.242637596462988]}"
1686,48.36430544000001,-0.05756538312215438,0.15508268763733088,-0.16387648087007187,21824.0,0.0,8683.0,9337.0,10763.0,10959.0,14982.0,13351.0,11615.0,224.0,6372.0,50472.0,9944.0,1466.0,9634.0,106.0,231.0,11052.0,3061.0,"{""type"":""Point"",""coordinates"":[81.65149538144036,21.285345005940222]}"
1687,45.44531635999999,0.050879150707241305,0.13519948055695838,-0.16555555555555557,21824.0,0.0,9137.0,9785.0,11265.0,11987.0,15735.0,17422.0,14606.0,224.0,6031.0,49618.0,385.0,1558.0,9661.0,98.0,268.0,10597.0,3295.0,"{""type"":""Point"",""coordinates"":[81.72373176902673,21.31030955765927]}"
1688,48.00541334000002,-0.003442398315564319,0.10512367491166077,-0.12986866368118014,21824.0,0.0,9159.0,10025.0,11561.0,12156.0,15012.0,14909.0,13713.0,224.0,6371.0,50367.0,9983.0,1466.0,9663.0,98.0,229.0,11036.0,3061.0,"{""type"":""Point"",""coordinates"":[81.66977973093407,21.280256874732043]}"
1689,41.253114830000015,-0.012279748974173305,0.19812162982537584,-0.20254480286738352,21824.0,0.0,8960.0,9549.5,11124.5,11227.5,16775.5,16368.5,13498.0,224.0,5984.0,48391.5,176.5,1573.0,9729.0,82.0,341.0,9977.0,3332.0,"{""type"":""Point"",""coordinates"":[81.58840381553507,21.206809738321468]}"
